time_hours,Reliability,P_fail,P_H,P_M,P_C,P_Q,P_MC,P_QM,P_QC,P_F
32.0,1.0,0.0,0.7678679396735024,0.0007059826929896618,0.00010745494118175138,1.2341278018578377e-05,9.64743170594043e-08,6.585333813002446e-12,0.23130618493340513,0.0
32.5,1.0,0.0,0.6883111211952169,0.0006427018117414548,9.781747813523678e-05,1.1063406997277113e-05,8.915773949282564e-08,5.903091842009042e-12,0.3109372069442665,0.0
33.0,1.0,0.0,0.5957504353937882,0.000564811486809675,8.59577543519289e-05,9.576327040548611e-06,7.952105806720674e-08,5.109352710275756e-12,0.40358913951184217,0.0
33.5,1.0,0.0,0.4957731401283114,0.00047713013741144126,7.260942430953644e-05,7.969812219823902e-06,6.816240628750383e-08,4.2520086891763266e-12,0.5036690823310895,0.0
34.0,1.0,0.0,0.39609195815887527,0.0003868724700601292,5.8870615374387525e-05,6.367832193210132e-06,5.606716680151762e-08,3.3971860462038857e-12,0.603455874852933,0.0
34.5,1.0,0.0,0.3043308492116687,0.000301607261555199,4.589307402723797e-05,4.892964326909062e-06,4.433241684287291e-08,2.610259342945471e-12,0.6953167131533949,0.0
35.0,1.0,0.0,0.2258629959213095,0.00022707728124100798,3.455044523656341e-05,3.631630363962822e-06,3.3845500752196025e-08,1.9373098577483065e-12,0.7738717108744108,0.0
35.5,1.0,0.0,0.16288257864208558,0.00016609149068034693,2.52698086726256e-05,2.6191578248720765e-06,2.5097686264426914e-08,1.3971617087746795e-12,0.8369234158016532,0.0
36.0,1.0,0.0,0.11485457385716345,0.00011876241661628238,1.8067921975232517e-05,1.8469953508287723e-06,1.819023272379066e-08,9.852350917157813e-13,0.8850067306176762,0.0
36.5,1.0,0.0,0.07963915724409017,8.348944763203585e-05,1.2700925792933836e-05,1.2807802850746825e-06,1.2959253972294724e-08,6.831862118475687e-13,0.9202633586422627,0.0
37.0,1.0,0.0,0.05455475637915383,5.7973597343179114e-05,8.81878292108612e-06,8.774271448808142e-07,9.117722816932995e-09,4.680228735163872e-13,0.9453775646952463,0.0
37.5,1.0,0.0,0.037052846679264693,3.9905484644645106e-05,6.069956867222134e-06,5.959783558427073e-07,6.357950953627935e-09,3.178916187744103e-13,0.9629005755425988,0.0
38.0,1.0,0.0,0.02501703143137292,2.7301276349273816e-05,4.152508980964601e-06,4.0241590909910853e-07,4.405739453742221e-09,2.1464323682805197e-13,0.9749511079614336,0.0
38.5,1.0,0.0,0.01682240665321064,1.859928609021743e-05,2.828775742802342e-06,2.7061879131092174e-07,3.0395427472662633e-09,1.4434252050615133e-13,0.9831558916264778,0.0
39.0,1.0,0.0,0.011280931982292759,1.2633999166174007e-05,1.921399638443881e-06,1.8148688851597828e-07,2.09052676881943e-09,9.680026629355504e-14,0.9887043290413906,0.0
39.5,1.0,0.0,0.007550839620178615,8.564606932348983e-06,1.302443564482666e-06,1.2148592584532843e-07,1.434676175852275e-09,6.47966924441992e-14,0.9924391704086577,0.0
40.0,1.0,0.0,0.0050478147883000046,5.797788065470951e-06,8.816342076268619e-07,8.122029772394179e-08,9.830391107996497e-10,4.331991110307453e-14,0.9949454235860468,0.0
40.5,1.0,0.0,0.003371694225554999,3.920901905055808e-06,5.961927538720078e-07,5.425500244675372e-08,6.72804095773574e-10,2.8937389382863755e-14,0.9966237337519505,0.0
41.0,1.0,0.0,0.002250866695755724,2.649721579182039e-06,4.028798805339869e-07,3.622194913980682e-08,4.6007742560852626e-10,1.93191659430627e-14,0.9977460440207387,0.0
41.5,1.0,0.0,0.001502065351296081,1.789729409345773e-06,2.72105508375643e-07,2.417359831479489e-08,3.143992759694349e-10,1.2893036663472954e-14,0.9984958483257758,0.0
42.0,1.0,0.0,0.0010021190624804688,1.2083782588078984e-06,1.8370775282641184e-07,1.6128806239017672e-08,2.14732382103784e-10,8.602284881414197e-15,0.9989964725079606,0.0
42.5,1.0,0.0,0.0006684629677578773,8.156135107128804e-07,1.2398913134542934e-07,1.0759465023730315e-08,1.4659461417266043e-10,5.7385244420885755e-15,0.9993305865235347,0.0
43.0,1.0,0.0,0.00044584820797512165,5.503734167973372e-07,8.366258525316136e-08,7.176798800168033e-09,1.0003913892685642e-10,3.827705685628943e-15,0.9995535104791811,0.0
43.5,1.0,0.0,0.00029734759967785875,3.7131244218223615e-07,5.644012408580139e-08,4.786726337609238e-09,6.824521525707323e-11,2.552964589818818e-15,0.9997022197927817,0.0
44.0,1.0,0.0,0.00019829891097946552,2.5046246693044397e-07,3.8068497756287604e-08,3.192455878033453e-09,4.6541269992240204e-11,1.702666974721147e-15,0.9998014093190569,0.0
44.5,1.0,0.0,0.0001322397039453482,1.6891778105134987e-07,2.5672790795568033e-08,2.129103880364906e-09,3.1730562490763244e-11,1.1355347906492288e-15,0.9998675635446472,0.0
45.0,1.0,0.0,8.818482044719667e-05,1.1390523326865189e-07,1.7310755470148496e-08,1.419904785473076e-09,2.1627091532763534e-11,7.572891737102628e-16,0.9999116825220314,0.0
45.5,1.0,0.0,5.880569916482481e-05,7.679836677392575e-08,1.167075518404699e-08,9.46924180057629e-10,1.473685750324629e-11,5.050295539266272e-16,0.9999411048700517,0.0
46.0,1.0,0.0,3.921396378869329e-05,5.177303037249902e-08,7.867290605648479e-09,6.314906564399611e-10,1.003927935556097e-11,3.367965944657539e-16,0.9999607257543601,0.0
46.5,1.0,0.0,2.6149249573424996e-05,3.489803989003473e-08,5.3027026513355525e-09,4.211296396789019e-10,6.837459543889994e-12,2.2460315198907004e-16,0.9999738101217166,0.0
47.0,1.0,0.0,1.743716284711523e-05,2.352049050807746e-08,3.5736930608197185e-09,2.808424747056126e-10,4.6556970943118125e-12,1.4978288547755765e-16,0.999982535457471,0.0
47.5,1.0,0.0,1.1627628679154045e-05,1.5850439127970086e-08,2.408168151411417e-09,1.872873770422991e-10,3.1693860117445884e-12,9.988662740233762e-17,0.9999883539222567,0.0
48.0,1.0,0.0,7.75364018772909e-06,1.068039358194623e-08,1.6225848009560269e-09,1.2489739426012776e-10,2.1570912102991765e-12,6.661188581054396e-17,0.9999922339297794,0.0
48.5,1.0,0.0,5.170345571337024e-06,7.195906768371808e-09,1.0931513917686775e-09,8.32909245365964e-11,1.4678007631767152e-12,4.442174374032548e-17,0.9999948212806117,0.0
49.0,1.0,0.0,3.4477290196791353e-06,4.8477170676329295e-09,7.363879745334107e-10,5.554457007551061e-11,9.985574525562323e-13,2.962368971521549e-17,0.9999965466303321,0.0
49.5,1.0,0.0,2.299039473533921e-06,3.2654536937782445e-09,4.960067566685233e-10,3.7041220047277045e-11,6.791854175588765e-13,1.9755248202644363e-17,0.9999976971613456,0.0
50.0,1.0,0.0,1.5330614571675794e-06,2.1994055399854474e-09,3.34059647674761e-10,2.4701810500365767e-11,4.618648342709223e-13,1.3174243944951863e-17,0.999998464379914,0.0
50.5,1.0,0.0,1.0222864190708332e-06,1.4812336080419496e-09,2.2496600890941048e-10,1.647298009524871e-11,3.140179751711047e-13,8.785547518726799e-18,0.9999989759905942,0.0
51.0,1.0,0.0,6.816878342345141e-07,9.974684098205914e-10,1.5148413104376601e-10,1.0985390100093027e-11,2.1345628036445691e-13,5.858843758929259e-18,0.9999993171520143,0.0
51.5,1.0,0.0,4.545675672254884e-07,6.716344266935619e-10,1.0199422523948877e-10,7.325862117926422e-12,1.4507075398304907e-13,3.9071040344243624e-18,0.9999995446513332,0.0
52.0,1.0,0.0,3.031177133208375e-07,4.521950217948448e-10,6.86662067391148e-11,4.885420611495102e-12,9.857548707216927e-14,2.6055416596104672e-18,0.9999996963564414,0.0
52.5,1.0,0.0,2.0212692261745962e-07,3.0442367754510333e-10,4.6224301232210346e-11,3.257955547886619e-12,6.696960008291347e-14,1.7375650118307046e-18,0.9999997975191045,0.0
53.0,1.0,0.0,1.347835829923592e-07,2.0492345585176733e-10,3.111417182755264e-11,2.1726427963576482e-12,4.548913929739464e-14,1.158734944823221e-18,0.9999998649781612,0.0
53.5,1.0,0.0,8.987725930181092e-08,1.3793238671535172e-10,2.0941484978814397e-11,1.4488769114876721e-12,3.089302660327044e-14,7.727288888007364e-19,0.999999909962387,0.0
54.0,1.0,0.0,5.993253361574879e-08,9.283310786676276e-11,1.4093496880862991e-11,9.662169307355736e-13,2.0976709482979173e-14,5.153119302670522e-19,0.9999999399595525,0.0
54.5,1.0,0.0,3.996459813759794e-08,6.247442813023177e-11,9.484027714444463e-12,6.443439964441779e-13,1.424097865606574e-14,3.436475483526442e-19,0.9999999599627849,0.0
55.0,1.0,0.0,2.6649450595493243e-08,4.204023460397432e-11,6.381610716226318e-12,4.2969561600578144e-13,9.666499575660447e-15,2.2916923077011706e-19,0.9999999733016882,0.0
55.5,1.0,0.0,1.7770558118470937e-08,2.82873378250806e-11,4.2937020857195735e-12,2.865524020551445e-13,6.5603481846571695e-15,1.5282674664898655e-19,0.9999999821965678,0.0
56.0,1.0,0.0,1.184987787176087e-08,1.903197122688753e-11,2.888672174681286e-12,1.9109405607564267e-13,4.451578995538684e-15,1.019160146223396e-19,0.999999988128006,0.0
56.5,1.0,0.0,7.90181176989631e-09,1.2803857854720333e-11,1.943255857692566e-12,1.2743546242966702e-13,3.020174763653034e-15,6.79650279213675e-20,0.9999999920833107,0.0
57.0,1.0,0.0,5.269136934599855e-09,8.613187517918945e-12,1.3071568428247636e-12,8.498326557302242e-14,2.0487175112247235e-15,4.532403528919069e-20,0.9999999947208557,0.0
57.5,1.0,0.0,3.5135997692250463e-09,5.7936671572715225e-12,8.792087428702514e-13,5.667304232519774e-14,1.3895215566500657e-15,3.0225370974011135e-20,0.9999999964796693,0.0
58.0,1.0,0.0,2.3429611878177144e-09,3.896819956566847e-12,5.913212092240576e-13,3.779371943285849e-14,9.422862616726057e-16,2.015648092024799e-20,0.999999997652512,0.0
58.5,1.0,0.0,1.5623484420611593e-09,2.6208059342470493e-12,3.976698261445519e-13,2.520360927397326e-14,6.389044586040422e-16,1.3441810981660371e-20,0.9999999984346072,0.0
59.0,1.0,0.0,1.041815232137263e-09,1.7624940491605993e-12,2.6741766770264965e-13,1.6807605180780334e-14,4.331372814669295e-16,8.96397953358894e-21,0.9999999989561376,0.0
59.5,1.0,0.0,6.947099305790724e-10,1.1851935077986814e-12,1.7981518488357735e-13,1.120853708867106e-14,2.935978512941171e-16,5.9778350620782136e-21,0.9999999993039136,0.0
60.0,1.0,0.0,4.632509419152676e-10,7.969300425532771e-13,1.2090157621135077e-13,7.474670018057443e-15,1.9898433238998616e-16,3.9864562185509035e-21,0.9999999995358236,0.0
60.5,1.0,0.0,3.0890797111525616e-10,5.358225342928106e-13,8.128443713367105e-14,4.9846550828523894e-15,1.3484182223548476e-16,2.6584596214448085e-21,0.9999999996904698,0.0
61.0,1.0,0.0,2.0598799911578227e-10,3.6024012564831857e-13,5.4645345984587764e-14,3.32413150138515e-15,9.136314849668712e-17,1.7728546723461138e-21,0.9999999997935937,0.0
61.5,1.0,0.0,1.3735824176072926e-10,2.4217762583925306e-13,3.673413172750472e-14,2.2167732681027313e-15,6.189551557689054e-17,1.182268728273063e-21,0.9999999998623607,0.0
62.0,1.0,0.0,9.159410577390824e-11,1.6279731669672778e-13,2.46920798260597e-14,1.4783060404348932e-15,4.1926628470141907e-17,7.884229660098201e-22,0.9999999999082169,0.0
62.5,1.0,0.0,6.107737042097371e-11,1.094289473918534e-13,1.659653098352008e-14,9.858422423553153e-16,2.8396462779260913e-17,5.257779006919526e-22,0.9999999999387956,0.0
63.0,1.0,0.0,4.072800477697874e-11,7.355113951025048e-14,1.1154476050574572e-14,6.574314732145238e-16,1.9230164572608546e-17,3.506270253046897e-22,0.9999999999591866,0.0
63.5,1.0,0.0,2.7158509963171547e-11,4.943325786452519e-14,7.496415927710836e-15,4.38423227872042e-16,1.3021082362778794e-17,2.338236543445648e-22,0.9999999999727841,0.0
64.0,1.0,0.0,1.8110012200579543e-11,3.322172156779748e-14,5.037687785951159e-15,2.9237256327344936e-16,8.815711284479718e-18,1.5593065288228457e-22,0.9999999999818514,0.0
64.5,1.0,0.0,1.2076234754737953e-11,2.2325362896548844e-14,3.385184277760456e-15,1.9497533330372222e-16,5.967805452377757e-18,1.039859222551773e-22,0.9999999999878979,0.0
65.0,1.0,0.0,8.052752490502467e-12,1.5001988269635473e-14,2.2746117837258754e-15,1.300237608742888e-16,4.039427332917661e-18,6.934539008580116e-23,0.9999999999919298,0.0
65.5,1.0,0.0,5.369788182344235e-12,1.0080299077318953e-14,1.5282927641536705e-15,8.670931831529093e-17,2.7338431077255008e-18,4.624455874962655e-23,0.9999999999946185,0.0
66.0,1.0,0.0,3.5807166751028235e-12,6.772869474612257e-15,1.0267873810146054e-15,5.782409125972335e-17,1.850021608034329e-18,3.083924101032717e-23,0.9999999999964114,0.0
66.5,1.0,0.0,2.3877165117068718e-12,4.550373745131153e-15,6.898101238947953e-16,3.8561316877396746e-17,1.2517863308545415e-18,2.056585259884409e-23,0.999999999997607,0.0
67.0,1.0,0.0,1.5921924736230762e-12,3.057010142476233e-15,4.633978923612448e-16,2.5715495280204576e-17,8.469047055691286e-19,1.3714808663395356e-23,0.9999999999984043,0.0
67.5,1.0,0.0,1.0617160205710866e-12,2.053631433978312e-15,3.1128225110738543e-16,1.714896546784194e-17,5.729154764281442e-19,9.146033419192115e-24,0.999999999998936,0.0
68.0,1.0,0.0,7.079803020121292e-13,1.379508233373673e-15,2.0908883070166086e-16,1.143617926671794e-17,3.8752430298920277e-19,6.099241241779922e-24,0.9999999999992905,0.0
68.5,1.0,0.0,4.720999761946857e-13,9.266220052473429e-16,1.404377392188567e-16,7.626477252080156e-18,2.6209601210137195e-19,4.0674182689909395e-24,0.9999999999995267,0.0
69.0,1.0,0.0,3.148087409911963e-13,6.223830877410205e-16,9.43221489906694e-17,5.0858904354047835e-18,1.7724567429130197e-19,2.7124507099820137e-24,0.9999999999996845,0.0
69.5,1.0,0.0,2.099227883959645e-13,4.1801334912175263e-16,6.334622518954808e-17,3.391642095278632e-18,1.1985200614877952e-19,1.8088596513523322e-24,0.9999999999997896,0.0
70.0,1.0,0.0,1.399820632336499e-13,2.807372497285152e-16,4.254076707088722e-17,2.2617939069748046e-18,8.1034518465774e-20,1.2062793245878804e-24,0.9999999999998597,0.0
70.5,1.0,0.0,9.334373927135674e-14,1.8853317123759077e-16,2.8567203974963993e-17,1.5083288529870395e-18,5.478359505208382e-20,8.044348799243219e-25,0.9999999999999064,0.0
71.0,1.0,0.0,6.224407227528552e-14,1.2660581676289765e-16,1.9182637106502133e-17,1.0058634878878428e-18,3.70328684510443e-20,5.364557422607317e-25,0.9999999999999377,0.0
71.5,1.0,0.0,4.15059924067108e-14,8.501547927725116e-17,1.288034064425637e-17,6.707829960950231e-19,2.5031169489986068e-20,3.577477407859343e-25,0.9999999999999584,0.0
72.0,1.0,0.0,2.7677292675305135e-14,5.708488328708564e-17,8.648188550831445e-18,4.473269277519772e-19,1.6917356223193474e-20,2.38572234085039e-25,0.9999999999999724,0.0
72.5,1.0,0.0,1.845595022348246e-14,3.832862883409508e-17,5.806333906729045e-18,2.9831015342398134e-19,1.1432520801473394e-20,1.59097330011301e-25,0.9999999999999815,0.0
73.0,1.0,0.0,1.2306915370937956e-14,2.5733851611904726e-17,3.898146975536995e-18,1.9893492054407112e-19,7.725208947943802e-21,1.0609767851099115e-25,0.9999999999999877,0.0
73.5,1.0,0.0,8.206576421880353e-15,1.7276904285573e-17,2.6169416473365293e-18,1.326642817852951e-19,5.219606484687879e-21,7.075365303142155e-26,0.9999999999999917,0.0
74.0,1.0,0.0,5.4723620450986834e-15,1.1598637197436107e-17,1.7567492264370536e-18,8.847019645401256e-20,3.526347720130715e-21,4.7183684347541694e-26,0.9999999999999946,0.0
74.5,1.0,0.0,3.6491156376479564e-15,7.786246942714925e-18,1.1792494349334708e-18,5.899836402333489e-20,2.3821707783992977e-21,3.146551384153429e-26,0.9999999999999963,0.0
75.0,1.0,0.0,2.4333267476067946e-15,5.226727044504384e-18,7.915566860610924e-19,3.934440145255365e-20,1.6090945673997296e-21,2.0983493895650692e-26,0.9999999999999977,0.0
75.5,1.0,0.0,1.6226065843271273e-15,3.50842474532452e-18,5.312990817795539e-19,2.623770908310804e-20,1.0868051334392631e-21,1.3993320253742557e-26,0.9999999999999983,0.0
76.0,1.0,0.0,1.0819969533853962e-15,2.3549162310968884e-18,3.5659648896063395e-19,1.7497212977477878e-20,7.339791786840116e-22,9.331763858963943e-27,0.999999999999999,0.0
76.5,1.0,0.0,7.215041640058175e-16,1.580592668096821e-18,2.393295167166027e-19,1.166841427476153e-20,4.956535776781542e-22,6.223098904280031e-27,0.9999999999999992,0.0
77.0,1.0,0.0,4.811180447865018e-16,1.060830286803562e-18,1.6061899838457316e-19,7.781347270997383e-21,3.346845668711005e-22,4.150014960712393e-27,0.9999999999999996,0.0
77.5,1.0,0.0,3.208222274616283e-16,7.119566407503442e-19,1.0779019348185916e-19,5.18916824314932e-21,2.2597299611949314e-22,2.7675317850663266e-27,0.9999999999999997,0.0
78.0,1.0,0.0,2.1393274010147562e-16,4.77796652990841e-19,7.233417188195241e-20,3.4605147249664374e-21,1.5256021378667687e-22,1.8455914460259305e-27,0.9999999999999999,0.0
78.5,1.0,0.0,1.4265600500763136e-16,3.206378702166153e-19,4.8538900146592076e-20,2.3077228357044825e-21,1.0298889127768468e-22,1.2307745744110551e-27,0.9999999999999999,0.0
79.0,1.0,0.0,9.51267943143452e-17,2.1516365239440895e-19,3.2570072904540354e-20,1.5389573694542648e-21,6.95191221727741e-23,8.207699719286613e-28,0.9999999999999999,0.0
79.5,1.0,0.0,6.343306050130634e-17,1.4437952327803947e-19,2.1853959514502555e-20,1.0262886542758327e-21,4.6922746410085846e-23,5.47349087916908e-28,1.0,0.0
80.0,1.0,0.0,4.2298841178921183e-17,9.687799017046297e-20,1.4663051502636595e-20,6.844038783904496e-22,3.1668555277889743e-23,3.650121612411139e-28,1.0,0.0
80.5,1.0,0.0,2.820598519036854e-17,6.500214265632125e-20,9.837882295400498e-21,4.56410253149324e-22,2.1371705971704822e-23,2.4341664139032532e-28,1.0,0.0
81.0,1.0,0.0,1.8808496365043453e-17,4.3612749794165294e-20,6.600276520452594e-21,3.0436752897689857e-22,1.4421706796879217e-23,1.6232790865928437e-28,1.0,0.0
81.5,1.0,0.0,1.254200245537428e-17,2.9260565749267035e-20,4.427984501634114e-21,2.0297438809661813e-22,9.731080770450879e-24,1.0825204694538446e-28,1.0,0.0
82.0,1.0,0.0,8.363338702766687e-18,1.9630692575083252e-20,2.970528398166619e-21,1.3535807182651138e-22,6.565576137828069e-24,7.219033164708261e-29,1.0,0.0
82.5,1.0,0.0,5.576895276975757e-18,1.3169593729817965e-20,1.9927149492355462e-21,9.026659774135897e-23,4.4294760040743154e-24,4.814175882240099e-29,1.0,0.0
83.0,1.0,0.0,3.718821159313528e-18,8.834727958590586e-21,1.3367207760559635e-21,6.019632581792696e-23,2.988133535037051e-24,3.2104422692321617e-29,1.0,0.0
83.5,1.0,0.0,2.47980823166139e-18,5.9264991189469815e-21,8.966448492724363e-22,4.01432833375051e-23,2.015654859291563e-24,2.1409561517249162e-29,1.0,0.0
84.0,1.0,0.0,1.6536016663277087e-18,3.975462808620249e-21,6.014293897618482e-22,2.6770457508335486e-23,1.3595689411330296e-24,1.4277450947923952e-29,1.0,0.0
84.5,1.0,0.0,1.1026652932149586e-18,2.6666239668775164e-21,4.033977291274085e-22,1.7852485624180485e-23,9.169709256880237e-25,9.52124141148647e-30,1.0,0.0
85.0,1.0,0.0,7.352863592360888e-19,1.7886305958649396e-21,2.7056215328668825e-22,1.1905334078224518e-23,6.184143036832436e-25,6.34945534207887e-30,1.0,0.0
85.5,1.0,0.0,4.903083768079264e-19,1.1996774763666083e-21,1.8146196848375765e-22,7.939341400909149e-24,4.170359290014264e-25,4.234277972009082e-30,1.0,0.0
86.0,1.0,0.0,3.26950583739626e-19,8.04624963835693e-22,1.2169965237789672e-22,5.294529401084474e-24,2.8121452935813897e-25,2.823724054331884e-30,1.0,0.0
86.5,1.0,0.0,2.1801929003052285e-19,5.396445805719134e-22,8.161657741504001e-23,3.530776661241217e-24,1.8961501259924128e-25,1.8830642473769887e-30,1.0,0.0
87.0,1.0,0.0,1.4538102450144785e-19,3.619158692887012e-22,5.473346086268048e-23,2.354578239870911e-24,1.2784351488748411e-25,1.2557639695971081e-30,1.0,0.0
87.5,1.0,0.0,9.694390933082835e-20,2.427130280147018e-22,3.67039747806e-23,1.570203716957756e-24,8.618983270395767e-26,8.374345884354243e-31,1.0,0.0
88.0,1.0,0.0,6.464476081780722e-20,1.6276625430063359e-22,2.4612691358867993e-23,1.0471258285501767e-24,5.81038689928724e-26,5.58462179604465e-31,1.0,0.0
88.5,1.0,0.0,4.310683497330958e-20,1.0914946963367527e-22,1.6504071420774122e-23,6.982995129840907e-25,3.9167519335731935e-26,3.7242312118279224e-31,1.0,0.0
89.0,1.0,0.0,2.87447768064799e-20,7.31922381818557e-23,1.1066472821068198e-23,4.656768003424161e-25,2.640094043896845e-26,2.4835876984157197e-31,1.0,0.0
89.5,1.0,0.0,1.916777685408685e-20,4.9078888531275734e-23,7.420166375621068e-24,3.105470881344611e-25,1.779448220284556e-26,1.65623653547645e-31,1.0,0.0
90.0,1.0,0.0,1.2781580180690228e-20,3.290870977157938e-23,4.975130894270208e-24,2.0709533521915724e-25,1.199290090610313e-26,1.1044987210356753e-31,1.0,0.0
90.5,1.0,0.0,8.523095461672207e-21,2.206549060771941e-23,3.3356615323259404e-24,1.3810619747433271e-25,8.082326082813791e-27,7.365598980180064e-32,1.0,0.0
91.0,1.0,0.0,5.6834253059354135e-21,1.4794594428385845e-23,2.2363830215134208e-24,9.209923336478476e-26,5.446556575833373e-27,4.9119158591695316e-32,1.0,0.0
91.5,1.0,0.0,3.789858198045997e-21,9.919263541176677e-24,1.4993301914137055e-24,6.141845090401727e-26,3.670130348742362e-27,3.275621881231526e-32,1.0,0.0
92.0,1.0,0.0,2.527177606486111e-21,6.650324325416227e-24,1.0051605122646446e-24,4.0958278796341653e-26,2.4729484495204638e-27,2.1844223147774896e-32,1.0,0.0
92.5,1.0,0.0,1.685188817359376e-21,4.458547466633838e-24,6.738461092824853e-25,2.731395145891477e-26,1.6661842435795082e-27,1.4567312647324244e-32,1.0,0.0
93.0,1.0,0.0,1.123728440321909e-21,2.989036883973291e-24,4.517241850291118e-25,1.821492405018405e-26,1.122549873916945e-27,9.71454074589909e-33,1.0,0.0
93.5,1.0,0.0,7.493318223930619e-22,2.0038102805738626e-24,3.028122280995085e-25,1.2147032465415966e-26,7.562461941978657e-28,6.478360376315175e-33,1.0,0.0
94.0,1.0,0.0,4.996742628406358e-22,1.3432891513078062e-24,2.0298364935915423e-25,8.100522185240137e-27,5.094434243705924e-28,4.320240542575467e-33,1.0,0.0
94.5,1.0,0.0,3.331960040719666e-22,9.00471820664688e-25,1.3606186427604283e-25,5.402015616753785e-27,3.431659471286161e-28,2.88104969335005e-33,1.0,0.0
95.0,1.0,0.0,2.22183901364826e-22,6.036130046001671e-25,9.120100443377331e-26,3.6024557170856574e-27,2.3114693304887605e-28,1.9212928488788262e-33,1.0,0.0
95.5,1.0,0.0,1.4815809740332993e-22,4.04608515635025e-25,6.11294933698384e-26,2.4023786667664645e-27,1.5568546409614514e-28,1.2812573785237033e-33,1.0,0.0
96.0,1.0,0.0,9.879573493549987e-23,2.712061573631903e-25,4.097227396227165e-26,1.6020802638960074e-27,1.0485381285219414e-28,8.544353121443475e-34,1.0,0.0
96.5,1.0,0.0,6.587960707185873e-23,1.8178259165762197e-25,2.746107660730045e-26,1.0683832586684496e-27,7.061498457045872e-29,5.69799408158351e-34,1.0,0.0
97.0,1.0,0.0,4.393026309056769e-23,1.2184097820936707e-25,1.8404897085067511e-26,7.124754000871365e-28,4.7553910071239743e-29,3.7998354932394627e-34,1.0,0.0
97.5,1.0,0.0,2.929386043698582e-23,8.166254755412329e-26,1.2334958390844922e-26,4.751302371875303e-28,3.202230267356939e-29,2.534005728549012e-34,1.0,0.0
98.0,1.0,0.0,1.9533920330330392e-23,5.473196617023196e-26,8.266669295709597e-27,3.1685127683358393e-28,2.1562349571738046e-29,1.6898586755035317e-34,1.0,0.0
98.5,1.0,0.0,1.3025734327249253e-23,3.668156620564549e-26,5.54003024568498e-27,2.112993930026867e-28,1.4518342515660238e-29,1.1269202294793795e-34,1.0,0.0
99.0,1.0,0.0,8.685903899210272e-24,2.458348791969917e-26,3.712637251293108e-27,1.4090974643376568e-28,9.774974956109826e-30,7.515120704649114e-35,1.0,0.0
99.5,1.0,0.0,5.791990274858348e-24,1.6475099774223741e-26,2.4879510042713056e-27,9.396882866835417e-29,6.581003990988616e-30,5.011627017830888e-35,1.0,0.0
100.0,1.0,0.0,3.862252188526263e-24,1.1040827871552076e-26,1.667209450588977e-27,6.266522298261401e-29,4.4304390111711e-30,3.3421159983568585e-35,1.0,0.0
100.5,1.0,0.0,2.5754518325983776e-24,7.398852469429827e-27,1.117191562935846e-27,4.178971038862555e-29,2.982494813650559e-30,2.2287650706571135e-35,1.0,0.0
101.0,1.0,0.0,1.717379347143384e-24,4.958112157431551e-27,7.486078599541306e-28,2.7868406036052584e-29,2.0076646565379202e-30,1.4863020006695765e-35,1.0,0.0
101.5,1.0,0.0,1.1451939363272772e-24,3.322444097405404e-27,5.016149548660972e-28,1.858467169730283e-29,1.3513921887017904e-30,9.911738325883592e-36,1.0,0.0
102.0,1.0,0.0,7.636455824289526e-25,2.2263245698125068e-27,3.361058189309222e-28,1.2393605091559131e-29,9.096003071870795e-31,6.609865000472932e-36,1.0,0.0
102.5,1.0,0.0,5.092190563228746e-25,1.4917939462037826e-27,2.2520143440279954e-28,8.264953412375377e-30,6.122079457293726e-31,4.407936679616754e-36,1.0,0.0
103.0,1.0,0.0,3.395607246198977e-25,9.995830139820137e-28,1.5088843024451589e-28,5.511669427907937e-30,4.120279695956693e-31,2.9395313811451833e-36,1.0,0.0
103.5,1.0,0.0,2.264280652358032e-25,6.69759157822484e-28,1.0109519063360983e-28,3.675580259109464e-30,2.772898719351754e-31,1.9602923748321807e-36,1.0,0.0
104.0,1.0,0.0,1.5098821803911546e-25,4.487539850384032e-28,6.773215856566364e-29,2.45114303287187e-30,1.8660405902417188e-31,1.307264887309058e-36,1.0,0.0
104.5,1.0,0.0,1.0068293417110688e-25,3.00668504711795e-28,4.537841267102053e-29,1.6345996248621807e-30,1.2557064643377547e-31,8.717788692725384e-37,1.0,0.0
105.0,1.0,0.0,6.71380413978878e-26,2.014455207000192e-28,3.04014111564393e-29,1.0900693567640655e-30,8.449584040723129e-32,5.813652591318358e-37,1.0,0.0
105.5,1.0,0.0,4.476942035761631e-26,1.3496384558006415e-28,2.036705981501905e-29,7.269371493920456e-31,5.685424214568857e-32,3.876964369625085e-37,1.0,0.0
106.0,1.0,0.0,2.98534326802689e-26,9.042062797294779e-29,1.3644360365687282e-29,4.847743045489315e-31,3.825348010963064e-32,2.5854404524252113e-37,1.0,0.0
106.5,1.0,0.0,1.990705789077139e-26,6.0577023563911e-29,9.140466508965967e-30,3.2328258969682627e-31,2.57371078573285e-32,1.7241588094788256e-37,1.0,0.0
107.0,1.0,0.0,1.327455231399386e-26,4.058249743375848e-29,6.123136922062181e-30,2.155882250044042e-31,1.7315276457102418e-32,1.1497938660061192e-37,1.0,0.0
107.5,1.0,0.0,8.851822308642092e-27,2.7186927308757673e-29,4.10175860857387e-30,1.4376982806002003e-31,1.1648773256536103e-32,7.667657497372238e-38,1.0,0.0
108.0,1.0,0.0,5.902629055231734e-27,1.8212605772448822e-29,2.747621028349125e-30,9.58761234336481e-32,7.836320756175933e-33,5.113348809516382e-38,1.0,0.0
